imagePath,Ysub,Ybasic,A,V,OriginalID
clean/bird/bird_clean_00005.png,bird,animal,air,clean,bird_00042
blur/bird/bird_blur_00005.png,bird,animal,air,blur,bird_00042
pixelated/bird/bird_pixelated_00005.png,bird,animal,air,pixelated,bird_00042
noise/bird/bird_noise_00005.png,bird,animal,air,noise,bird_00042
clean/airplane/airplane_clean_00006.png,airplane,vehicle,air,clean,airplane_00043
blur/airplane/airplane_blur_00006.png,airplane,vehicle,air,blur,airplane_00043
pixelated/airplane/airplane_pixelated_00006.png,airplane,vehicle,air,pixelated,airplane_00043
noise/airplane/airplane_noise_00006.png,airplane,vehicle,air,noise,airplane_00043
clean/truck/truck_clean_00006.png,truck,vehicle,land,clean,truck_00044
blur/truck/truck_blur_00006.png,truck,vehicle,land,blur,truck_00044
pixelated/truck/truck_pixelated_00006.png,truck,vehicle,land,pixelated,truck_00044
noise/truck/truck_noise_00006.png,truck,vehicle,land,noise,truck_00044
clean/automobile/automobile_clean_00005.png,automobile,vehicle,land,clean,automobile_00045
blur/automobile/automobile_blur_00005.png,automobile,vehicle,land,blur,automobile_00045
pixelated/automobile/automobile_pixelated_00005.png,automobile,vehicle,land,pixelated,automobile_00045
noise/automobile/automobile_noise_00005.png,automobile,vehicle,land,noise,automobile_00045
clean/dog/dog_clean_00002.png,dog,animal,land,clean,dog_00046
blur/dog/dog_blur_00002.png,dog,animal,land,blur,dog_00046
pixelated/dog/dog_pixelated_00002.png,dog,animal,land,pixelated,dog_00046
noise/dog/dog_noise_00002.png,dog,animal,land,noise,dog_00046
clean/ship/ship_clean_00004.png,ship,vehicle,water,clean,ship_00047
blur/ship/ship_blur_00004.png,ship,vehicle,water,blur,ship_00047
pixelated/ship/ship_pixelated_00004.png,ship,vehicle,water,pixelated,ship_00047
noise/ship/ship_noise_00004.png,ship,vehicle,water,noise,ship_00047
clean/airplane/airplane_clean_00007.png,airplane,vehicle,air,clean,airplane_00048
blur/airplane/airplane_blur_00007.png,airplane,vehicle,air,blur,airplane_00048
pixelated/airplane/airplane_pixelated_00007.png,airplane,vehicle,air,pixelated,airplane_00048
noise/airplane/airplane_noise_00007.png,airplane,vehicle,air,noise,airplane_00048
clean/bird/bird_clean_00006.png,bird,animal,air,clean,bird_00049
blur/bird/bird_blur_00006.png,bird,animal,air,blur,bird_00049
pixelated/bird/bird_pixelated_00006.png,bird,animal,air,pixelated,bird_00049
noise/bird/bird_noise_00006.png,bird,animal,air,noise,bird_00049
clean/cat/cat_clean_00004.png,cat,animal,land,clean,cat_00050
blur/cat/cat_blur_00004.png,cat,animal,land,blur,cat_00050
pixelated/cat/cat_pixelated_00004.png,cat,animal,land,pixelated,cat_00050
noise/cat/cat_noise_00004.png,cat,animal,land,noise,cat_00050
clean/airplane/airplane_clean_00008.png,airplane,vehicle,air,clean,airplane_00051
blur/airplane/airplane_blur_00008.png,airplane,vehicle,air,blur,airplane_00051
pixelated/airplane/airplane_pixelated_00008.png,airplane,vehicle,air,pixelated,airplane_00051
noise/airplane/airplane_noise_00008.png,airplane,vehicle,air,noise,airplane_00051
clean/airplane/airplane_clean_00009.png,airplane,vehicle,air,clean,airplane_00052
blur/airplane/airplane_blur_00009.png,airplane,vehicle,air,blur,airplane_00052
pixelated/airplane/airplane_pixelated_00009.png,airplane,vehicle,air,pixelated,airplane_00052
noise/airplane/airplane_noise_00009.png,airplane,vehicle,air,noise,airplane_00052
clean/airplane/airplane_clean_00010.png,airplane,vehicle,air,clean,airplane_00053
blur/airplane/airplane_blur_00010.png,airplane,vehicle,air,blur,airplane_00053
pixelated/airplane/airplane_pixelated_00010.png,airplane,vehicle,air,pixelated,airplane_00053
noise/airplane/airplane_noise_00010.png,airplane,vehicle,air,noise,airplane_00053
clean/truck/truck_clean_00007.png,truck,vehicle,land,clean,truck_00054
blur/truck/truck_blur_00007.png,truck,vehicle,land,blur,truck_00054
pixelated/truck/truck_pixelated_00007.png,truck,vehicle,land,pixelated,truck_00054
noise/truck/truck_noise_00007.png,truck,vehicle,land,noise,truck_00054
clean/ship/ship_clean_00005.png,ship,vehicle,water,clean,ship_00055
blur/ship/ship_blur_00005.png,ship,vehicle,water,blur,ship_00055
pixelated/ship/ship_pixelated_00005.png,ship,vehicle,water,pixelated,ship_00055
noise/ship/ship_noise_00005.png,ship,vehicle,water,noise,ship_00055
clean/deer/deer_clean_00004.png,deer,animal,land,clean,deer_00056
blur/deer/deer_blur_00004.png,deer,animal,land,blur,deer_00056
pixelated/deer/deer_pixelated_00004.png,deer,animal,land,pixelated,deer_00056
noise/deer/deer_noise_00004.png,deer,animal,land,noise,deer_00056
clean/cat/cat_clean_00005.png,cat,animal,land,clean,cat_00057
blur/cat/cat_blur_00005.png,cat,animal,land,blur,cat_00057
pixelated/cat/cat_pixelated_00005.png,cat,animal,land,pixelated,cat_00057
noise/cat/cat_noise_00005.png,cat,animal,land,noise,cat_00057
clean/cat/cat_clean_00006.png,cat,animal,land,clean,cat_00058
blur/cat/cat_blur_00006.png,cat,animal,land,blur,cat_00058
pixelated/cat/cat_pixelated_00006.png,cat,animal,land,pixelated,cat_00058
noise/cat/cat_noise_00006.png,cat,animal,land,noise,cat_00058
clean/dog/dog_clean_00003.png,dog,animal,land,clean,dog_00059
blur/dog/dog_blur_00003.png,dog,animal,land,blur,dog_00059
pixelated/dog/dog_pixelated_00003.png,dog,animal,land,pixelated,dog_00059
noise/dog/dog_noise_00003.png,dog,animal,land,noise,dog_00059
clean/bird/bird_clean_00007.png,bird,animal,air,clean,bird_00060
blur/bird/bird_blur_00007.png,bird,animal,air,blur,bird_00060
pixelated/bird/bird_pixelated_00007.png,bird,animal,air,pixelated,bird_00060
noise/bird/bird_noise_00007.png,bird,animal,air,noise,bird_00060
clean/ship/ship_clean_00006.png,ship,vehicle,water,clean,ship_00061
blur/ship/ship_blur_00006.png,ship,vehicle,water,blur,ship_00061
pixelated/ship/ship_pixelated_00006.png,ship,vehicle,water,pixelated,ship_00061
noise/ship/ship_noise_00006.png,ship,vehicle,water,noise,ship_00061
clean/automobile/automobile_clean_00006.png,automobile,vehicle,land,clean,automobile_00062
blur/automobile/automobile_blur_00006.png,automobile,vehicle,land,blur,automobile_00062
pixelated/automobile/automobile_pixelated_00006.png,automobile,vehicle,land,pixelated,automobile_00062
noise/automobile/automobile_noise_00006.png,automobile,vehicle,land,noise,automobile_00062
clean/airplane/airplane_clean_00011.png,airplane,vehicle,air,clean,airplane_00063
blur/airplane/airplane_blur_00011.png,airplane,vehicle,air,blur,airplane_00063
pixelated/airplane/airplane_pixelated_00011.png,airplane,vehicle,air,pixelated,airplane_00063
noise/airplane/airplane_noise_00011.png,airplane,vehicle,air,noise,airplane_00063
clean/truck/truck_clean_00008.png,truck,vehicle,land,clean,truck_00064
blur/truck/truck_blur_00008.png,truck,vehicle,land,blur,truck_00064
pixelated/truck/truck_pixelated_00008.png,truck,vehicle,land,pixelated,truck_00064
noise/truck/truck_noise_00008.png,truck,vehicle,land,noise,truck_00064
clean/bird/bird_clean_00008.png,bird,animal,air,clean,bird_00065
blur/bird/bird_blur_00008.png,bird,animal,air,blur,bird_00065
pixelated/bird/bird_pixelated_00008.png,bird,animal,air,pixelated,bird_00065
noise/bird/bird_noise_00008.png,bird,animal,air,noise,bird_00065
clean/dog/dog_clean_00004.png,dog,animal,land,clean,dog_00066
blur/dog/dog_blur_00004.png,dog,animal,land,blur,dog_00066
pixelated/dog/dog_pixelated_00004.png,dog,animal,land,pixelated,dog_00066
noise/dog/dog_noise_00004.png,dog,animal,land,noise,dog_00066
clean/truck/truck_clean_00009.png,truck,vehicle,land,clean,truck_00067
blur/truck/truck_blur_00009.png,truck,vehicle,land,blur,truck_00067
pixelated/truck/truck_pixelated_00009.png,truck,vehicle,land,pixelated,truck_00067
noise/truck/truck_noise_00009.png,truck,vehicle,land,noise,truck_00067
clean/deer/deer_clean_00005.png,deer,animal,land,clean,deer_00068
blur/deer/deer_blur_00005.png,deer,animal,land,blur,deer_00068
pixelated/deer/deer_pixelated_00005.png,deer,animal,land,pixelated,deer_00068
noise/deer/deer_noise_00005.png,deer,animal,land,noise,deer_00068
clean/automobile/automobile_clean_00007.png,automobile,vehicle,land,clean,automobile_00069
blur/automobile/automobile_blur_00007.png,automobile,vehicle,land,blur,automobile_00069
pixelated/automobile/automobile_pixelated_00007.png,automobile,vehicle,land,pixelated,automobile_00069
noise/automobile/automobile_noise_00007.png,automobile,vehicle,land,noise,automobile_00069
clean/deer/deer_clean_00006.png,deer,animal,land,clean,deer_00070
blur/deer/deer_blur_00006.png,deer,animal,land,blur,deer_00070
pixelated/deer/deer_pixelated_00006.png,deer,animal,land,pixelated,deer_00070
noise/deer/deer_noise_00006.png,deer,animal,land,noise,deer_00070
clean/airplane/airplane_clean_00012.png,airplane,vehicle,air,clean,airplane_00071
blur/airplane/airplane_blur_00012.png,airplane,vehicle,air,blur,airplane_00071
pixelated/airplane/airplane_pixelated_00012.png,airplane,vehicle,air,pixelated,airplane_00071
noise/airplane/airplane_noise_00012.png,airplane,vehicle,air,noise,airplane_00071
clean/bird/bird_clean_00009.png,bird,animal,air,clean,bird_00072
blur/bird/bird_blur_00009.png,bird,animal,air,blur,bird_00072
pixelated/bird/bird_pixelated_00009.png,bird,animal,air,pixelated,bird_00072
noise/bird/bird_noise_00009.png,bird,animal,air,noise,bird_00072
clean/airplane/airplane_clean_00013.png,airplane,vehicle,air,clean,airplane_00073
blur/airplane/airplane_blur_00013.png,airplane,vehicle,air,blur,airplane_00073
pixelated/airplane/airplane_pixelated_00013.png,airplane,vehicle,air,pixelated,airplane_00073
noise/airplane/airplane_noise_00013.png,airplane,vehicle,air,noise,airplane_00073
clean/horse/horse_clean_00008.png,horse,animal,land,clean,horse_00074
blur/horse/horse_blur_00008.png,horse,animal,land,blur,horse_00074
pixelated/horse/horse_pixelated_00008.png,horse,animal,land,pixelated,horse_00074
noise/horse/horse_noise_00008.png,horse,animal,land,noise,horse_00074
clean/bird/bird_clean_00010.png,bird,animal,air,clean,bird_00075
blur/bird/bird_blur_00010.png,bird,animal,air,blur,bird_00075
pixelated/bird/bird_pixelated_00010.png,bird,animal,air,pixelated,bird_00075
noise/bird/bird_noise_00010.png,bird,animal,air,noise,bird_00075
clean/dog/dog_clean_00005.png,dog,animal,land,clean,dog_00076
blur/dog/dog_blur_00005.png,dog,animal,land,blur,dog_00076
pixelated/dog/dog_pixelated_00005.png,dog,animal,land,pixelated,dog_00076
noise/dog/dog_noise_00005.png,dog,animal,land,noise,dog_00076
clean/bird/bird_clean_00011.png,bird,animal,air,clean,bird_00077
blur/bird/bird_blur_00011.png,bird,animal,air,blur,bird_00077
pixelated/bird/bird_pixelated_00011.png,bird,animal,air,pixelated,bird_00077
noise/bird/bird_noise_00011.png,bird,animal,air,noise,bird_00077
clean/dog/dog_clean_00006.png,dog,animal,land,clean,dog_00078
blur/dog/dog_blur_00006.png,dog,animal,land,blur,dog_00078
pixelated/dog/dog_pixelated_00006.png,dog,animal,land,pixelated,dog_00078
noise/dog/dog_noise_00006.png,dog,animal,land,noise,dog_00078
clean/cat/cat_clean_00007.png,cat,animal,land,clean,cat_00079
blur/cat/cat_blur_00007.png,cat,animal,land,blur,cat_00079
pixelated/cat/cat_pixelated_00007.png,cat,animal,land,pixelated,cat_00079
noise/cat/cat_noise_00007.png,cat,animal,land,noise,cat_00079
clean/automobile/automobile_clean_00008.png,automobile,vehicle,land,clean,automobile_00080
blur/automobile/automobile_blur_00008.png,automobile,vehicle,land,blur,automobile_00080
pixelated/automobile/automobile_pixelated_00008.png,automobile,vehicle,land,pixelated,automobile_00080
noise/automobile/automobile_noise_00008.png,automobile,vehicle,land,noise,automobile_00080
clean/cat/cat_clean_00008.png,cat,animal,land,clean,cat_00081
blur/cat/cat_blur_00008.png,cat,animal,land,blur,cat_00081
pixelated/cat/cat_pixelated_00008.png,cat,animal,land,pixelated,cat_00081
noise/cat/cat_noise_00008.png,cat,animal,land,noise,cat_00081
clean/airplane/airplane_clean_00014.png,airplane,vehicle,air,clean,airplane_00082
blur/airplane/airplane_blur_00014.png,airplane,vehicle,air,blur,airplane_00082
pixelated/airplane/airplane_pixelated_00014.png,airplane,vehicle,air,pixelated,airplane_00082
noise/airplane/airplane_noise_00014.png,airplane,vehicle,air,noise,airplane_00082
clean/automobile/automobile_clean_00009.png,automobile,vehicle,land,clean,automobile_00083
blur/automobile/automobile_blur_00009.png,automobile,vehicle,land,blur,automobile_00083
pixelated/automobile/automobile_pixelated_00009.png,automobile,vehicle,land,pixelated,automobile_00083
noise/automobile/automobile_noise_00009.png,automobile,vehicle,land,noise,automobile_00083
clean/deer/deer_clean_00007.png,deer,animal,land,clean,deer_00084
blur/deer/deer_blur_00007.png,deer,animal,land,blur,deer_00084
pixelated/deer/deer_pixelated_00007.png,deer,animal,land,pixelated,deer_00084
noise/deer/deer_noise_00007.png,deer,animal,land,noise,deer_00084
clean/horse/horse_clean_00009.png,horse,animal,land,clean,horse_00085
blur/horse/horse_blur_00009.png,horse,animal,land,blur,horse_00085
pixelated/horse/horse_pixelated_00009.png,horse,animal,land,pixelated,horse_00085
noise/horse/horse_noise_00009.png,horse,animal,land,noise,horse_00085
clean/cat/cat_clean_00009.png,cat,animal,land,clean,cat_00086
blur/cat/cat_blur_00009.png,cat,animal,land,blur,cat_00086
pixelated/cat/cat_pixelated_00009.png,cat,animal,land,pixelated,cat_00086
noise/cat/cat_noise_00009.png,cat,animal,land,noise,cat_00086
clean/automobile/automobile_clean_00010.png,automobile,vehicle,land,clean,automobile_00087
blur/automobile/automobile_blur_00010.png,automobile,vehicle,land,blur,automobile_00087
pixelated/automobile/automobile_pixelated_00010.png,automobile,vehicle,land,pixelated,automobile_00087
noise/automobile/automobile_noise_00010.png,automobile,vehicle,land,noise,automobile_00087
clean/automobile/automobile_clean_00011.png,automobile,vehicle,land,clean,automobile_00088
blur/automobile/automobile_blur_00011.png,automobile,vehicle,land,blur,automobile_00088
pixelated/automobile/automobile_pixelated_00011.png,automobile,vehicle,land,pixelated,automobile_00088
noise/automobile/automobile_noise_00011.png,automobile,vehicle,land,noise,automobile_00088
clean/dog/dog_clean_00007.png,dog,animal,land,clean,dog_00089
blur/dog/dog_blur_00007.png,dog,animal,land,blur,dog_00089
pixelated/dog/dog_pixelated_00007.png,dog,animal,land,pixelated,dog_00089
noise/dog/dog_noise_00007.png,dog,animal,land,noise,dog_00089
clean/ship/ship_clean_00007.png,ship,vehicle,water,clean,ship_00090
blur/ship/ship_blur_00007.png,ship,vehicle,water,blur,ship_00090
pixelated/ship/ship_pixelated_00007.png,ship,vehicle,water,pixelated,ship_00090
noise/ship/ship_noise_00007.png,ship,vehicle,water,noise,ship_00090
clean/cat/cat_clean_00010.png,cat,animal,land,clean,cat_00091
blur/cat/cat_blur_00010.png,cat,animal,land,blur,cat_00091
pixelated/cat/cat_pixelated_00010.png,cat,animal,land,pixelated,cat_00091
noise/cat/cat_noise_00010.png,cat,animal,land,noise,cat_00091
clean/automobile/automobile_clean_00012.png,automobile,vehicle,land,clean,automobile_00092
blur/automobile/automobile_blur_00012.png,automobile,vehicle,land,blur,automobile_00092
pixelated/automobile/automobile_pixelated_00012.png,automobile,vehicle,land,pixelated,automobile_00092
noise/automobile/automobile_noise_00012.png,automobile,vehicle,land,noise,automobile_00092
clean/ship/ship_clean_00008.png,ship,vehicle,water,clean,ship_00093
blur/ship/ship_blur_00008.png,ship,vehicle,water,blur,ship_00093
pixelated/ship/ship_pixelated_00008.png,ship,vehicle,water,pixelated,ship_00093
