imagePath,Ysub,Ybasic,A,V,OriginalID
noise/cat/cat_noise_00006.png,cat,animal,land,noise,cat_00041
clean/truck/truck_clean_00005.png,truck,vehicle,land,clean,truck_00042
blur/truck/truck_blur_00005.png,truck,vehicle,land,blur,truck_00042
pixelated/truck/truck_pixelated_00005.png,truck,vehicle,land,pixelated,truck_00042
noise/truck/truck_noise_00005.png,truck,vehicle,land,noise,truck_00042
clean/horse/horse_clean_00004.png,horse,animal,land,clean,horse_00043
blur/horse/horse_blur_00004.png,horse,animal,land,blur,horse_00043
pixelated/horse/horse_pixelated_00004.png,horse,animal,land,pixelated,horse_00043
noise/horse/horse_noise_00004.png,horse,animal,land,noise,horse_00043
clean/cat/cat_clean_00007.png,cat,animal,land,clean,cat_00044
blur/cat/cat_blur_00007.png,cat,animal,land,blur,cat_00044
pixelated/cat/cat_pixelated_00007.png,cat,animal,land,pixelated,cat_00044
noise/cat/cat_noise_00007.png,cat,animal,land,noise,cat_00044
clean/cat/cat_clean_00008.png,cat,animal,land,clean,cat_00045
blur/cat/cat_blur_00008.png,cat,animal,land,blur,cat_00045
pixelated/cat/cat_pixelated_00008.png,cat,animal,land,pixelated,cat_00045
noise/cat/cat_noise_00008.png,cat,animal,land,noise,cat_00045
clean/frog/frog_clean_00004.png,frog,animal,land,clean,frog_00046
blur/frog/frog_blur_00004.png,frog,animal,land,blur,frog_00046
pixelated/frog/frog_pixelated_00004.png,frog,animal,land,pixelated,frog_00046
noise/frog/frog_noise_00004.png,frog,animal,land,noise,frog_00046
clean/frog/frog_clean_00005.png,frog,animal,land,clean,frog_00047
blur/frog/frog_blur_00005.png,frog,animal,land,blur,frog_00047
pixelated/frog/frog_pixelated_00005.png,frog,animal,land,pixelated,frog_00047
noise/frog/frog_noise_00005.png,frog,animal,land,noise,frog_00047
clean/bird/bird_clean_00004.png,bird,animal,air,clean,bird_00048
blur/bird/bird_blur_00004.png,bird,animal,air,blur,bird_00048
pixelated/bird/bird_pixelated_00004.png,bird,animal,air,pixelated,bird_00048
noise/bird/bird_noise_00004.png,bird,animal,air,noise,bird_00048
clean/airplane/airplane_clean_00006.png,airplane,vehicle,air,clean,airplane_00049
blur/airplane/airplane_blur_00006.png,airplane,vehicle,air,blur,airplane_00049
pixelated/airplane/airplane_pixelated_00006.png,airplane,vehicle,air,pixelated,airplane_00049
noise/airplane/airplane_noise_00006.png,airplane,vehicle,air,noise,airplane_00049
clean/truck/truck_clean_00006.png,truck,vehicle,land,clean,truck_00050
blur/truck/truck_blur_00006.png,truck,vehicle,land,blur,truck_00050
pixelated/truck/truck_pixelated_00006.png,truck,vehicle,land,pixelated,truck_00050
noise/truck/truck_noise_00006.png,truck,vehicle,land,noise,truck_00050
clean/deer/deer_clean_00003.png,deer,animal,land,clean,deer_00051
blur/deer/deer_blur_00003.png,deer,animal,land,blur,deer_00051
pixelated/deer/deer_pixelated_00003.png,deer,animal,land,pixelated,deer_00051
noise/deer/deer_noise_00003.png,deer,animal,land,noise,deer_00051
clean/ship/ship_clean_00004.png,ship,vehicle,water,clean,ship_00052
blur/ship/ship_blur_00004.png,ship,vehicle,water,blur,ship_00052
pixelated/ship/ship_pixelated_00004.png,ship,vehicle,water,pixelated,ship_00052
noise/ship/ship_noise_00004.png,ship,vehicle,water,noise,ship_00052
clean/truck/truck_clean_00007.png,truck,vehicle,land,clean,truck_00053
blur/truck/truck_blur_00007.png,truck,vehicle,land,blur,truck_00053
pixelated/truck/truck_pixelated_00007.png,truck,vehicle,land,pixelated,truck_00053
noise/truck/truck_noise_00007.png,truck,vehicle,land,noise,truck_00053
clean/truck/truck_clean_00008.png,truck,vehicle,land,clean,truck_00054
blur/truck/truck_blur_00008.png,truck,vehicle,land,blur,truck_00054
pixelated/truck/truck_pixelated_00008.png,truck,vehicle,land,pixelated,truck_00054
noise/truck/truck_noise_00008.png,truck,vehicle,land,noise,truck_00054
clean/truck/truck_clean_00009.png,truck,vehicle,land,clean,truck_00055
blur/truck/truck_blur_00009.png,truck,vehicle,land,blur,truck_00055
pixelated/truck/truck_pixelated_00009.png,truck,vehicle,land,pixelated,truck_00055
noise/truck/truck_noise_00009.png,truck,vehicle,land,noise,truck_00055
clean/deer/deer_clean_00004.png,deer,animal,land,clean,deer_00056
blur/deer/deer_blur_00004.png,deer,animal,land,blur,deer_00056
pixelated/deer/deer_pixelated_00004.png,deer,animal,land,pixelated,deer_00056
noise/deer/deer_noise_00004.png,deer,animal,land,noise,deer_00056
clean/automobile/automobile_clean_00006.png,automobile,vehicle,land,clean,automobile_00057
blur/automobile/automobile_blur_00006.png,automobile,vehicle,land,blur,automobile_00057
pixelated/automobile/automobile_pixelated_00006.png,automobile,vehicle,land,pixelated,automobile_00057
noise/automobile/automobile_noise_00006.png,automobile,vehicle,land,noise,automobile_00057
clean/deer/deer_clean_00005.png,deer,animal,land,clean,deer_00058
blur/deer/deer_blur_00005.png,deer,animal,land,blur,deer_00058
pixelated/deer/deer_pixelated_00005.png,deer,animal,land,pixelated,deer_00058
noise/deer/deer_noise_00005.png,deer,animal,land,noise,deer_00058
clean/deer/deer_clean_00006.png,deer,animal,land,clean,deer_00059
blur/deer/deer_blur_00006.png,deer,animal,land,blur,deer_00059
pixelated/deer/deer_pixelated_00006.png,deer,animal,land,pixelated,deer_00059
noise/deer/deer_noise_00006.png,deer,animal,land,noise,deer_00059
clean/ship/ship_clean_00005.png,ship,vehicle,water,clean,ship_00060
blur/ship/ship_blur_00005.png,ship,vehicle,water,blur,ship_00060
pixelated/ship/ship_pixelated_00005.png,ship,vehicle,water,pixelated,ship_00060
noise/ship/ship_noise_00005.png,ship,vehicle,water,noise,ship_00060
clean/bird/bird_clean_00005.png,bird,animal,air,clean,bird_00061
blur/bird/bird_blur_00005.png,bird,animal,air,blur,bird_00061
pixelated/bird/bird_pixelated_00005.png,bird,animal,air,pixelated,bird_00061
noise/bird/bird_noise_00005.png,bird,animal,air,noise,bird_00061
clean/automobile/automobile_clean_00007.png,automobile,vehicle,land,clean,automobile_00062
blur/automobile/automobile_blur_00007.png,automobile,vehicle,land,blur,automobile_00062
pixelated/automobile/automobile_pixelated_00007.png,automobile,vehicle,land,pixelated,automobile_00062
noise/automobile/automobile_noise_00007.png,automobile,vehicle,land,noise,automobile_00062
clean/dog/dog_clean_00008.png,dog,animal,land,clean,dog_00063
blur/dog/dog_blur_00008.png,dog,animal,land,blur,dog_00063
pixelated/dog/dog_pixelated_00008.png,dog,animal,land,pixelated,dog_00063
noise/dog/dog_noise_00008.png,dog,animal,land,noise,dog_00063
clean/bird/bird_clean_00006.png,bird,animal,air,clean,bird_00064
blur/bird/bird_blur_00006.png,bird,animal,air,blur,bird_00064
pixelated/bird/bird_pixelated_00006.png,bird,animal,air,pixelated,bird_00064
noise/bird/bird_noise_00006.png,bird,animal,air,noise,bird_00064
clean/airplane/airplane_clean_00007.png,airplane,vehicle,air,clean,airplane_00065
blur/airplane/airplane_blur_00007.png,airplane,vehicle,air,blur,airplane_00065
pixelated/airplane/airplane_pixelated_00007.png,airplane,vehicle,air,pixelated,airplane_00065
noise/airplane/airplane_noise_00007.png,airplane,vehicle,air,noise,airplane_00065
clean/cat/cat_clean_00009.png,cat,animal,land,clean,cat_00066
blur/cat/cat_blur_00009.png,cat,animal,land,blur,cat_00066
pixelated/cat/cat_pixelated_00009.png,cat,animal,land,pixelated,cat_00066
noise/cat/cat_noise_00009.png,cat,animal,land,noise,cat_00066
clean/truck/truck_clean_00010.png,truck,vehicle,land,clean,truck_00067
blur/truck/truck_blur_00010.png,truck,vehicle,land,blur,truck_00067
pixelated/truck/truck_pixelated_00010.png,truck,vehicle,land,pixelated,truck_00067
noise/truck/truck_noise_00010.png,truck,vehicle,land,noise,truck_00067
clean/deer/deer_clean_00007.png,deer,animal,land,clean,deer_00068
blur/deer/deer_blur_00007.png,deer,animal,land,blur,deer_00068
pixelated/deer/deer_pixelated_00007.png,deer,animal,land,pixelated,deer_00068
noise/deer/deer_noise_00007.png,deer,animal,land,noise,deer_00068
clean/frog/frog_clean_00006.png,frog,animal,land,clean,frog_00069
blur/frog/frog_blur_00006.png,frog,animal,land,blur,frog_00069
pixelated/frog/frog_pixelated_00006.png,frog,animal,land,pixelated,frog_00069
noise/frog/frog_noise_00006.png,frog,animal,land,noise,frog_00069
clean/horse/horse_clean_00005.png,horse,animal,land,clean,horse_00070
blur/horse/horse_blur_00005.png,horse,animal,land,blur,horse_00070
pixelated/horse/horse_pixelated_00005.png,horse,animal,land,pixelated,horse_00070
noise/horse/horse_noise_00005.png,horse,animal,land,noise,horse_00070
clean/horse/horse_clean_00006.png,horse,animal,land,clean,horse_00071
blur/horse/horse_blur_00006.png,horse,animal,land,blur,horse_00071
pixelated/horse/horse_pixelated_00006.png,horse,animal,land,pixelated,horse_00071
noise/horse/horse_noise_00006.png,horse,animal,land,noise,horse_00071
clean/dog/dog_clean_00009.png,dog,animal,land,clean,dog_00072
blur/dog/dog_blur_00009.png,dog,animal,land,blur,dog_00072
pixelated/dog/dog_pixelated_00009.png,dog,animal,land,pixelated,dog_00072
noise/dog/dog_noise_00009.png,dog,animal,land,noise,dog_00072
clean/truck/truck_clean_00011.png,truck,vehicle,land,clean,truck_00073
blur/truck/truck_blur_00011.png,truck,vehicle,land,blur,truck_00073
pixelated/truck/truck_pixelated_00011.png,truck,vehicle,land,pixelated,truck_00073
noise/truck/truck_noise_00011.png,truck,vehicle,land,noise,truck_00073
clean/dog/dog_clean_00010.png,dog,animal,land,clean,dog_00074
blur/dog/dog_blur_00010.png,dog,animal,land,blur,dog_00074
pixelated/dog/dog_pixelated_00010.png,dog,animal,land,pixelated,dog_00074
noise/dog/dog_noise_00010.png,dog,animal,land,noise,dog_00074
clean/cat/cat_clean_00010.png,cat,animal,land,clean,cat_00075
blur/cat/cat_blur_00010.png,cat,animal,land,blur,cat_00075
pixelated/cat/cat_pixelated_00010.png,cat,animal,land,pixelated,cat_00075
noise/cat/cat_noise_00010.png,cat,animal,land,noise,cat_00075
clean/bird/bird_clean_00007.png,bird,animal,air,clean,bird_00076
blur/bird/bird_blur_00007.png,bird,animal,air,blur,bird_00076
pixelated/bird/bird_pixelated_00007.png,bird,animal,air,pixelated,bird_00076
noise/bird/bird_noise_00007.png,bird,animal,air,noise,bird_00076
clean/deer/deer_clean_00008.png,deer,animal,land,clean,deer_00077
blur/deer/deer_blur_00008.png,deer,animal,land,blur,deer_00077
pixelated/deer/deer_pixelated_00008.png,deer,animal,land,pixelated,deer_00077
noise/deer/deer_noise_00008.png,deer,animal,land,noise,deer_00077
clean/airplane/airplane_clean_00008.png,airplane,vehicle,air,clean,airplane_00078
blur/airplane/airplane_blur_00008.png,airplane,vehicle,air,blur,airplane_00078
pixelated/airplane/airplane_pixelated_00008.png,airplane,vehicle,air,pixelated,airplane_00078
noise/airplane/airplane_noise_00008.png,airplane,vehicle,air,noise,airplane_00078
clean/frog/frog_clean_00007.png,frog,animal,land,clean,frog_00079
blur/frog/frog_blur_00007.png,frog,animal,land,blur,frog_00079
pixelated/frog/frog_pixelated_00007.png,frog,animal,land,pixelated,frog_00079
noise/frog/frog_noise_00007.png,frog,animal,land,noise,frog_00079
clean/automobile/automobile_clean_00008.png,automobile,vehicle,land,clean,automobile_00080
blur/automobile/automobile_blur_00008.png,automobile,vehicle,land,blur,automobile_00080
pixelated/automobile/automobile_pixelated_00008.png,automobile,vehicle,land,pixelated,automobile_00080
noise/automobile/automobile_noise_00008.png,automobile,vehicle,land,noise,automobile_00080
clean/horse/horse_clean_00007.png,horse,animal,land,clean,horse_00081
blur/horse/horse_blur_00007.png,horse,animal,land,blur,horse_00081
pixelated/horse/horse_pixelated_00007.png,horse,animal,land,pixelated,horse_00081
noise/horse/horse_noise_00007.png,horse,animal,land,noise,horse_00081
clean/deer/deer_clean_00009.png,deer,animal,land,clean,deer_00082
blur/deer/deer_blur_00009.png,deer,animal,land,blur,deer_00082
pixelated/deer/deer_pixelated_00009.png,deer,animal,land,pixelated,deer_00082
noise/deer/deer_noise_00009.png,deer,animal,land,noise,deer_00082
clean/airplane/airplane_clean_00009.png,airplane,vehicle,air,clean,airplane_00083
blur/airplane/airplane_blur_00009.png,airplane,vehicle,air,blur,airplane_00083
pixelated/airplane/airplane_pixelated_00009.png,airplane,vehicle,air,pixelated,airplane_00083
noise/airplane/airplane_noise_00009.png,airplane,vehicle,air,noise,airplane_00083
clean/truck/truck_clean_00012.png,truck,vehicle,land,clean,truck_00084
blur/truck/truck_blur_00012.png,truck,vehicle,land,blur,truck_00084
pixelated/truck/truck_pixelated_00012.png,truck,vehicle,land,pixelated,truck_00084
noise/truck/truck_noise_00012.png,truck,vehicle,land,noise,truck_00084
clean/horse/horse_clean_00008.png,horse,animal,land,clean,horse_00085
blur/horse/horse_blur_00008.png,horse,animal,land,blur,horse_00085
pixelated/horse/horse_pixelated_00008.png,horse,animal,land,pixelated,horse_00085
noise/horse/horse_noise_00008.png,horse,animal,land,noise,horse_00085
clean/automobile/automobile_clean_00009.png,automobile,vehicle,land,clean,automobile_00086
blur/automobile/automobile_blur_00009.png,automobile,vehicle,land,blur,automobile_00086
pixelated/automobile/automobile_pixelated_00009.png,automobile,vehicle,land,pixelated,automobile_00086
noise/automobile/automobile_noise_00009.png,automobile,vehicle,land,noise,automobile_00086
clean/bird/bird_clean_00008.png,bird,animal,air,clean,bird_00087
blur/bird/bird_blur_00008.png,bird,animal,air,blur,bird_00087
pixelated/bird/bird_pixelated_00008.png,bird,animal,air,pixelated,bird_00087
noise/bird/bird_noise_00008.png,bird,animal,air,noise,bird_00087
clean/dog/dog_clean_00011.png,dog,animal,land,clean,dog_00088
blur/dog/dog_blur_00011.png,dog,animal,land,blur,dog_00088
pixelated/dog/dog_pixelated_00011.png,dog,animal,land,pixelated,dog_00088
noise/dog/dog_noise_00011.png,dog,animal,land,noise,dog_00088
clean/horse/horse_clean_00009.png,horse,animal,land,clean,horse_00089
blur/horse/horse_blur_00009.png,horse,animal,land,blur,horse_00089
pixelated/horse/horse_pixelated_00009.png,horse,animal,land,pixelated,horse_00089
noise/horse/horse_noise_00009.png,horse,animal,land,noise,horse_00089
clean/dog/dog_clean_00012.png,dog,animal,land,clean,dog_00090
blur/dog/dog_blur_00012.png,dog,animal,land,blur,dog_00090
pixelated/dog/dog_pixelated_00012.png,dog,animal,land,pixelated,dog_00090
noise/dog/dog_noise_00012.png,dog,animal,land,noise,dog_00090
clean/horse/horse_clean_00010.png,horse,animal,land,clean,horse_00091
blur/horse/horse_blur_00010.png,horse,animal,land,blur,horse_00091
pixelated/horse/horse_pixelated_00010.png,horse,animal,land,pixelated,horse_00091
noise/horse/horse_noise_00010.png,horse,animal,land,noise,horse_00091
clean/horse/horse_clean_00011.png,horse,animal,land,clean,horse_00092
blur/horse/horse_blur_00011.png,horse,animal,land,blur,horse_00092
pixelated/horse/horse_pixelated_00011.png,horse,animal,land,pixelated,horse_00092
noise/horse/horse_noise_00011.png,horse,animal,land,noise,horse_00092
clean/deer/deer_clean_00010.png,deer,animal,land,clean,deer_00093
blur/deer/deer_blur_00010.png,deer,animal,land,blur,deer_00093
pixelated/deer/deer_pixelated_00010.png,deer,animal,land,pixelated,deer_00093
noise/deer/deer_noise_00010.png,deer,animal,land,noise,deer_00093
clean/automobile/automobile_clean_00010.png,automobile,vehicle,land,clean,automobile_00094
blur/automobile/automobile_blur_00010.png,automobile,vehicle,land,blur,automobile_00094
pixelated/automobile/automobile_pixelated_00010.png,automobile,vehicle,land,pixelated,automobile_00094
noise/automobile/automobile_noise_00010.png,automobile,vehicle,land,noise,automobile_00094
